gbifid	latitude	longitude	presence	wc2.1_2.5m_bio_1	wc2.1_2.5m_bio_2	wc2.1_2.5m_bio_3	wc2.1_2.5m_bio_4	wc2.1_2.5m_bio_5	wc2.1_2.5m_bio_6	wc2.1_2.5m_bio_7	wc2.1_2.5m_bio_8	wc2.1_2.5m_bio_9	wc2.1_2.5m_bio_10	wc2.1_2.5m_bio_11	wc2.1_2.5m_bio_12	wc2.1_2.5m_bio_13	wc2.1_2.5m_bio_14	wc2.1_2.5m_bio_15	wc2.1_2.5m_bio_16	wc2.1_2.5m_bio_17	wc2.1_2.5m_bio_18	wc2.1_2.5m_bio_19
NA	29.645833333333336	-111.5625	0	20.552833557128906	18.331666946411133	56.080726623535156	596.357177734375	37.211997985839844	4.52400016784668	32.68799591064453	27.980667114257812	22.349332809448242	27.980667114257812	13.564666748046875	274	70	2	98.88436126708984	176	8	176	59
NA	27.979166666666668	-113.72916666666667	0	20.035165786743164	16.2723331451416	58.62636184692383	412.8346862792969	34.19200134277344	6.435999870300293	27.756000518798828	15.212666511535645	20.091333389282227	25.562000274658203	15.212666511535645	85	21	0	75.42765045166016	45	1	19	45
NA	30.020833333333336	-109.22916666666667	0	20.789833068847656	17.775667190551758	52.018218994140625	635.00787353515625	38.2760009765625	4.104000091552734	34.172000885009766	27.601999282836914	20.1473331451416	28.347999572753906	12.935333251953125	488	129	6	93.2571792602539	285	29	258	105
NA	35.0625	-112.22916666666667	0	11.143166542053223	15.803666114807129	44.97856140136719	738.214111328125	30.38399887084961	-4.751999855041504	35.1359977722168	20.28933334350586	13.588000297546387	20.567333221435547	2.685333490371704	497	72	11	41.624168395996094	180	55	148	130
NA	25.4375	-111.0625	0	21.889333724975586	16.247333526611328	56.86452865600586	489.8476257324219	36.58399963378906	8.01200008392334	28.571998596191406	28.001998901367188	23.33133316040039	28.001998901367188	16.07466697692871	294	101	0	129.9508056640625	211	2	211	50
NA	34.3125	-112.27083333333333	0	15.365333557128906	16.25666618347168	46.53270721435547	719.0330810546875	34.20000076293945	-0.7360000014305115	34.93600082397461	24.359333038330078	17.518667221069336	24.42066764831543	7.159333229064941	478	74	8	47.37060546875	183	41	145	131
NA	30.145833333333336	-109.3125	0	21.3075008392334	18.196332931518555	52.3364372253418	654.598876953125	39.060001373291016	4.291999816894531	34.768001556396484	28.44933319091797	20.650667190551758	29.130666732788086	13.250666618347168	411	114	5	97.88542175292969	249	22	223	86
NA	27.1875	-112.0625	0	22.864015579223633	10.358333587646484	43.8237190246582	536.3255615234375	34.70909118652344	11.07272720336914	23.636363983154297	29.563636779785156	23.834848403930664	29.563636779785156	16.521211624145508	154	44	0	103.28790283203125	97	1	97	32
NA	35.354166666666664	-108.39583333333333	0	6.1541666984558105	16.428333282470703	43.62739944458008	767.04443359375	25.964000701904297	-11.692000389099121	37.656002044677734	15.325333595275879	9.190666198730469	15.778666496276855	-2.9739999771118164	479	71	17	39.193450927734375	181	62	153	119
NA	30.8125	-115.1875	0	19.147666931152344	16.724000930786133	48.96931457519531	662.2828369140625	37.6879997253418	3.5360000133514404	34.152000427246094	27.501998901367188	21.256000518798828	27.501998901367188	11.361333847045898	101	20	0	64.2708511352539	46	3	46	31
NA	35.604166666666664	-110.89583333333333	0	12.927833557128906	16.929000854492188	41.67240905761719	886.87646484375	34.448001861572266	-6.176000118255615	40.624000549316406	23.262666702270508	17.02400016784668	24.06800079345703	2.181333303451538	194	31	5	43.72167205810547	79	24	61	39
NA	33.8125	-114.10416666666667	0	22.053667068481445	15.73466682434082	42.59981155395508	818.95635986328125	41.36800003051758	4.432000160217285	36.93600082397461	31.909334182739258	25.371999740600586	32.22800064086914	12.334667205810547	155	26	2	49.920806884765625	59	10	43	48
NA	32.6875	-111.60416666666667	0	20.88749885559082	18.413000106811523	47.8160400390625	792.2718505859375	40.47599792480469	1.9679999351501465	38.507999420166016	30.404666900634766	24.028667449951172	30.545333862304688	11.396666526794434	248	42	3	55.36130142211914	99	14	78	69
NA	34.0625	-113.9375	0	21.59083366394043	17.470333099365234	44.273529052734375	838.14105224609375	42.167999267578125	2.7079999446868896	39.459999084472656	31.747333526611328	24.923999786376953	32.016666412353516	11.642000198364258	170	27	2	47.11431121826172	61	12	45	51
NA	30.104166666666668	-115.10416666666667	0	17.98183250427246	17.58500099182129	57.287593841552734	522.5504150390625	35.560001373291016	4.863999843597412	30.696001052856445	12.277999877929688	18.296667098999023	25.101333618164062	12.277999877929688	141	23	0	60.2094612121582	62	5	37	62
NA	32.270833333333336	-113.0625	0	22.551834106445312	15.220333099365234	44.451908111572266	755.45428466796875	40.284000396728516	6.044000148773193	34.2400016784668	31.624000549316406	25.5260009765625	31.882667541503906	13.61400032043457	170	30	1	57.742950439453125	72	8	51	49
NA	28.604166666666668	-108.77083333333333	0	16.437665939331055	17.875333786010742	53.789520263671875	557.434326171875	32.81999969482422	-0.41200000047683716	33.231998443603516	22.347999572753906	15.931333541870117	23.147998809814453	9.558666229248047	884	245	12	101.59864044189453	556	46	526	124
NA	34.979166666666664	-113.72916666666667	0	16.836999893188477	15.009333610534668	43.075801849365234	770.3204345703125	35.68400192260742	0.8400000333786011	34.84400177001953	26.29133415222168	19.543333053588867	26.600000381469727	7.951333045959473	286	45	5	45.260982513427734	100	26	80	86
NA	28.4375	-110.14583333333333	0	23.030000686645508	18.907333374023438	56.99787521362305	546.784423828125	39.35599899291992	6.184000015258789	33.1719970703125	29.18866729736328	21.92799949645996	29.540000915527344	16.293333053588867	517	149	3	115.21168518066406	362	16	311	79
NA	29.229166666666668	-108.85416666666667	0	18.741832733154297	17.372333526611328	51.96318817138672	591.74261474609375	35.51599884033203	2.0839998722076416	33.43199920654297	24.865333557128906	18.229333877563477	25.770668029785156	11.380666732788086	644	177	7	96.85965728759766	387	34	363	116
NA	31.3125	-111.10416666666667	0	16.66033363342285	16.518667221069336	52.221378326416016	611.88848876953125	32.97999954223633	1.347999930381775	31.631999969482422	23.916000366210938	18.89466667175293	24.220666885375977	9.48799991607666	548	128	6	80.78177642822266	294	32	252	126
NA	25.770833333333336	-112.0625	0	20.79199981689453	15.330666542053223	58.50506591796875	414.5400085449219	33.827999114990234	7.624000072479248	26.203998565673828	25.832666397094727	19.94933319091797	26.709999084472656	16.404666900634766	88	17	0	80.4713363647461	40	0	37	37
NA	29.854166666666668	-108.89583333333333	0	17.04050064086914	17.18833351135254	52.016502380371094	599.56951904296875	33.928001403808594	0.8840000033378601	33.044002532958984	23.510665893554688	16.220001220703125	24.326000213623047	9.704000473022461	691	158	8	80.517486572265625	362	47	333	163
NA	29.1875	-111.97916666666667	0	22.028667449951172	16.730667114257812	54.34857940673828	603.8463134765625	37.38800048828125	6.604000091552734	30.784000396728516	29.72800064086914	23.43000030517578	29.72800064086914	14.928667068481445	145	36	1	86.19482421875	83	3	83	41
NA	30.729166666666668	-108.72916666666667	0	15.110166549682617	16.59433364868164	49.09566116333008	657.945556640625	32.70399856567383	-1.0959999561309814	33.79999923706055	22.345333099365234	14.237333297729492	23.286666870117188	7.136666774749756	469	105	6	75.26216888427734	249	38	217	92
NA	32.520833333333336	-108.35416666666667	0	13.147500038146973	17.982999801635742	49.61101531982422	728.9288330078125	31.847999572753906	-4.400000095367432	36.24800109863281	21.521333694458008	16.667999267578125	22.391332626342773	4.572666645050049	382	75	7	67.62934112548828	192	30	160	84
NA	32.1875	-113.64583333333333	0	22.36283302307129	17.17766571044922	47.61521911621094	754.2777099609375	40.79999923706055	4.723999977111816	36.07600021362305	28.597333908081055	25.12933349609375	31.657333374023438	13.438666343688965	126	20	1	54.55691146850586	52	5	34	38
NA	34.1875	-115.5625	0	20.545166015625	15.744333267211914	42.011775970458984	824.0010986328125	40.45600128173828	2.9800000190734863	37.47600173950195	30.513999938964844	23.843334197998047	30.884666442871094	10.855999946594238	124	21	1	47.78845977783203	47	9	36	37
NA	25.520833333333336	-111.10416666666667	0	22.86638832092285	14.67722225189209	53.72336196899414	502.828857421875	36.59333419799805	9.273333549499512	27.31999969482422	29.14444351196289	24.23555564880371	29.14444351196289	16.81333351135254	228	82	0	128.13345336914062	158	1	158	41
NA	33.6875	-111.39583333333333	0	16.990333557128906	15.073332786560059	43.925086975097656	735.16400146484375	35.555999755859375	1.2400000095367432	34.31599807739258	9.28933334350586	19.06333351135254	26.170665740966797	8.541999816894531	549	69	7	45.45025634765625	182	40	173	176
NA	29.0625	-110.0625	0	21.188167572021484	20.297666549682617	57.539588928222656	571.5413818359375	38.90800094604492	3.631999969482422	35.2760009765625	27.615333557128906	19.981332778930664	28.086666107177734	14.233333587646484	583	171	4	111.0941162109375	392	21	349	95
NA	31.6875	-109.6875	0	16.802000045776367	19.06399917602539	51.04970169067383	706.57354736328125	35.619998931884766	-1.7239999771118164	37.343997955322266	24.84666633605957	20.360666275024414	25.56399917602539	8.37933349609375	331	78	5	84.94600677490234	189	22	162	63
NA	33.3125	-108.3125	0	8.923500061035156	18.92766571044922	50.70635223388672	702.302001953125	28.27199935913086	-9.055999755859375	37.327999114990234	17.29800033569336	11.815333366394043	17.690000534057617	0.5586668848991394	449	87	10	68.51530456542969	232	43	190	86
NA	34.895833333333336	-111.5625	0	8.069666862487793	16.315332412719727	44.80757141113281	742.300048828125	27.92799949645996	-8.484000205993652	36.4119987487793	17.457332611083984	10.095333099365234	17.457332611083984	-0.4959999620914459	598	81	11	41.577457427978516	207	62	207	170
NA	27.729166666666668	-108.39583333333333	0	18.543333053588867	16.91933250427246	56.83732223510742	462.8671875	33.52399826049805	3.75600004196167	29.76799774169922	23.326000213623047	18.06333351135254	24.03266716003418	12.900667190551758	964	242	12	95.99378204345703	596	47	542	154
NA	35.5625	-115.6875	0	17.27033233642578	15.835332870483398	41.60623550415039	847.07958984375	37.847999572753906	-0.21199999749660492	38.060001373291016	8.826666831970215	20.18000030517578	27.884000778198242	7.328666687011719	159	24	3	43.58125305175781	55	17	43	53
NA	32.895833333333336	-112.10416666666667	0	21.4511661529541	16.895666122436523	44.81608963012695	812.5140380859375	40.900001525878906	3.200000047683716	37.70000076293945	31.06800079345703	25.007999420166016	31.5853328704834	11.807332992553711	210	34	3	50.99449157714844	80	13	63	63
NA	28.645833333333336	-110.77083333333333	0	23.3663330078125	18.163999557495117	55.793094635009766	595.5474853515625	39.02000045776367	6.464000225067139	32.555999755859375	30.477333068847656	21.986000061035156	30.477333068847656	16.0939998626709	330	89	2	113.80052185058594	237	10	237	52
NA	35.729166666666664	-111.64583333333333	0	10.892167091369629	17.027000427246094	43.74422073364258	810.8685302734375	31.775999069213867	-7.1479997634887695	38.92399978637695	20.41933250427246	14.435333251953125	21.116666793823242	1.130000114440918	292	45	8	41.82020568847656	111	34	90	66
NA	29.145833333333336	-108.72916666666667	0	17.067333221435547	17.507333755493164	53.23966979980469	564.4295654296875	33.555999755859375	0.671999990940094	32.88399887084961	22.97599983215332	16.477333068847656	23.82200050354004	10.083999633789062	721	192	9	94.23738861083984	428	39	401	130
NA	28.770833333333336	-109.27083333333333	0	18.43549919128418	18.0396671295166	54.395328521728516	549.4940185546875	34.959999084472656	1.7960000038146973	33.163997650146484	24.277999877929688	17.619333267211914	25.020000457763672	11.6899995803833	832	229	8	99.7995834350586	516	40	475	143
NA	31.729166666666668	-110.72916666666667	0	15.721166610717773	15.797666549682617	48.75823211669922	652.70037841796875	32.2599983215332	-0.14000000059604645	32.39999771118164	23.28533363342285	18.483333587646484	23.745332717895508	7.980666637420654	549	122	6	76.19148254394531	288	34	242	124
NA	26.104166666666668	-108.89583333333333	0	25.23466682434082	15.913333892822266	56.056549072265625	484.5950927734375	38.8120002746582	10.423999786376953	28.38800048828125	30.530000686645508	24.121334075927734	30.929332733154297	19.22333335876465	436	126	1	114.59854888916016	313	7	230	55
NA	29.104166666666668	-111.27083333333333	0	22.832000732421875	19.761333465576172	56.41581726074219	649.0628662109375	39.85200119018555	4.823999881744385	35.02799987792969	30.869333267211914	24.86400032043457	30.869333267211914	15.082666397094727	230	63	2	103.90300750732422	153	7	153	49
NA	26.854166666666668	-108.9375	0	24.164167404174805	16.69099998474121	56.010066986083984	466.90338134765625	38.7239990234375	8.923999786376953	29.799999237060547	28.95133399963379	23.496665954589844	29.61400032043457	18.349332809448242	605	174	2	119.44728088378906	443	15	359	69
NA	29.645833333333336	-108.47916666666667	0	11.57699966430664	16.35333251953125	52.37424087524414	565.994873046875	27.29199981689453	-3.931999921798706	31.2239990234375	17.94266700744629	10.539999961853027	18.459333419799805	4.688666820526123	720	171	11	82.06253814697266	397	50	364	138
NA	36.0625	-109.72916666666667	0	11.616666793823242	17.633333206176758	42.060237884521484	890.62274169921875	33.6879997253418	-8.236000061035156	41.92399978637695	22.1386661529541	15.46066665649414	22.818666458129883	0.8186666965484619	243	34	7	35.22274398803711	87	34	69	53
NA	31.4375	-110.97916666666667	0	17.743165969848633	19.2896671295166	53.57050323486328	655.83721923828125	36.02399826049805	0.01600000075995922	36.007999420166016	25.50066566467285	20.476665496826172	25.950666427612305	10.01200008392334	442	113	5	87.37260437011719	251	23	213	93
NA	27.1875	-108.52083333333333	0	22.217166900634766	16.369667053222656	55.2133903503418	456.36590576171875	37.3120002746582	7.664000034332275	29.648000717163086	26.525333404541016	22.07933235168457	27.439332962036133	16.497333526611328	822	219	6	104.86201477050781	542	32	479	114
NA	27.895833333333336	-109.64583333333333	0	24.033000946044922	18.393333435058594	56.2556037902832	534.60357666015625	40.16400146484375	7.4679999351501465	32.69600296020508	29.86400032043457	23.047332763671875	30.35333251953125	17.461999893188477	519	148	2	116.39913940429688	370	12	307	72
NA	33.729166666666664	-110.52083333333333	0	12.679666519165039	15.794666290283203	45.298458099365234	726.45611572265625	31.3439998626709	-3.5239999294281006	34.86800003051758	21.555334091186523	15.278666496276855	21.804000854492188	4.233333110809326	558	88	12	46.89932632446289	211	48	173	152
NA	30.145833333333336	-115.0625	0	17.824832916259766	17.5310001373291	56.7934455871582	533.93414306640625	35.54399871826172	4.676000118255615	30.867998123168945	11.991999626159668	18.25933265686035	25.069332122802734	11.991999626159668	142	22	0	59.048404693603516	60	4	41	60
NA	27.0625	-111.9375	0	23.23958396911621	9.708333015441895	41.53297424316406	544.146484375	35	11.625	23.375	30.066667556762695	23.975000381469727	30.066667556762695	16.875	150	40	0	100.9988784790039	92	1	92	35
NA	28.854166666666668	-113.89583333333333	0	18.894332885742188	15.296666145324707	57.592872619628906	422.1822204589844	33.56399917602539	7.004000186920166	26.559999465942383	14.369999885559082	18.517333984375	24.820667266845703	14.369999885559082	122	25	0	68.39665222167969	61	4	23	61
NA	34.8125	-113.64583333333333	0	19.234500885009766	15.888333320617676	43.11389923095703	807.27313232421875	39.01599884033203	2.1640000343322754	36.85199737548828	29.091333389282227	22.263999938964844	29.450666427612305	9.87933349609375	265	39	4	44.19692611694336	88	23	67	83
NA	32.354166666666664	-111.22916666666667	0	20.880332946777344	16.99066734313965	46.77531814575195	766.031494140625	39.32400131225586	3	36.32400131225586	29.8526668548584	24.27400016784668	30.275333404541016	11.699999809265137	287	52	5	59.686668395996094	129	17	103	74
NA	28.0625	-113.8125	0	19.67966651916504	16.444665908813477	59.58212661743164	392.240234375	33.3120002746582	5.711999893188477	27.600000381469727	15.09000015258789	19.645999908447266	24.94933319091797	15.09000015258789	80	21	0	78.52393341064453	44	1	16	44
NA	34.104166666666664	-110.77083333333333	0	11.26533317565918	16.920665740966797	48.12476348876953	693.29833984375	30.18400001525879	-4.97599983215332	35.15999984741211	20.077333450317383	13.062000274658203	20.077333450317383	3.3440001010894775	562	86	11	46.034767150878906	213	51	213	151
NA	31.520833333333336	-109.3125	0	16.400667190551758	18.6560001373291	51.41659927368164	685.07537841796875	34.90800094604492	-1.3760000467300415	36.284000396728516	24.101333618164062	19.842666625976562	24.86400032043457	8.15333366394043	372	88	6	80.866668701171875	206	26	176	74
NA	26.604166666666668	-112.14583333333333	0	20.39116668701172	16.7363338470459	55.155330657958984	522.02386474609375	36.35599899291992	6.01200008392334	30.343997955322266	26.929332733154297	21.71266746520996	26.929332733154297	14.206000328063965	259	68	0	103.8547134399414	168	4	168	55
NA	28.4375	-111.64583333333333	0	21.75291633605957	12.897500038146973	47.053993225097656	599.245849609375	34.290000915527344	6.880000114440918	27.40999984741211	29.375	22.94499969482422	29.375	14.675000190734863	159	47	0	106.59970092773438	106	2	106	36
NA	32.479166666666664	-112.22916666666667	0	20.233333587646484	17.132667541503906	46.28948974609375	769.9962158203125	39.2760009765625	2.2639999389648438	37.012001037597656	29.368667602539062	23.419334411621094	29.786666870117188	11.053333282470703	264	47	3	57.231781005859375	112	15	87	74
NA	34.4375	-110.60416666666667	0	9.716500282287598	17.15566635131836	45.66077423095703	759.27728271484375	29.600000381469727	-7.9720001220703125	37.571998596191406	19.242666244506836	11.938666343688965	19.242666244506836	0.7579999566078186	475	77	11	50.677894592285156	201	44	201	115
NA	30.854166666666668	-109.8125	0	16.00149917602539	16.378334045410156	49.45148849487305	647.8402099609375	33.124000549316406	0.003999999258667231	33.119998931884766	23.28733253479004	19.259334564208984	24.02199935913086	8.235333442687988	507	129	4	87.83430480957031	285	37	256	104
NA	29.8125	-112.0625	0	20.542165756225586	17.96500015258789	54.268367767333984	630.7415771484375	37.375999450683594	4.271999835968018	33.104000091552734	28.510665893554688	22.29800033569336	28.510665893554688	13.137999534606934	209	49	1	83.84648895263672	119	5	119	54
NA	28.104166666666668	-113.02083333333333	0	19.979333877563477	14.541999816894531	50.70432662963867	545.02691650390625	35.67599868774414	6.995999813079834	28.67999839782715	27.194000244140625	20.50933265686035	27.194000244140625	13.880666732788086	189	38	0	71.602203369140625	89	4	89	62
NA	35.4375	-113.27083333333333	0	11.695666313171387	16.654666900634766	46.33504104614258	739.70623779296875	31.395999908447266	-4.547999858856201	35.944000244140625	20.89666748046875	14.097999572753906	21.019332885742188	3.0433332920074463	341	56	9	46.50820541381836	135	40	114	83
NA	29.520833333333336	-111.35416666666667	0	21.07550048828125	19.18633460998535	56.919227600097656	619.88421630859375	37.87200164794922	4.164000034332275	33.70800018310547	28.751333236694336	23.064001083374023	28.751333236694336	13.761333465576172	285	77	2	105.60179138183594	190	8	190	58
NA	34.104166666666664	-112.85416666666667	0	18.668333053588867	18.66866683959961	48.189640045166016	774.1632080078125	39.36399841308594	0.6240000128746033	38.73999786376953	28.237333297729492	21.373332977294922	28.364665985107422	9.684666633605957	343	53	5	48.332942962646484	122	26	93	104
NA	26.270833333333336	-112.10416666666667	0	22.236833572387695	17.192333221435547	59.69561004638672	465.09344482421875	37.09599685668945	8.296000480651855	28.79999542236328	28.567333221435547	22.31133270263672	28.567333221435547	16.989999771118164	186	48	0	97.57044982910156	113	2	113	47
NA	34.645833333333336	-110.35416666666667	0	11.445666313171387	18.784000396728516	47.134395599365234	796.92059326171875	32.5	-7.3520002365112305	39.85200119018555	21.185333251953125	14.383999824523926	21.42333221435547	1.966666579246521	333	59	8	54.39539337158203	150	32	119	71
NA	32.1875	-109.60416666666667	0	14.62399959564209	16.785999298095703	50.28759765625	667.699951171875	31.899999618530273	-1.4800000190734863	33.380001068115234	22.410667419433594	17.53333282470703	22.96466636657715	6.757999897003174	477	97	9	68.85591888427734	237	35	199	112
NA	30.1875	-114.97916666666667	0	17.653833389282227	17.97566795349121	56.755706787109375	549.96246337890625	35.88800048828125	4.216000080108643	31.672000885009766	11.640666961669922	18.22133445739746	25.08933448791504	11.640666961669922	145	22	0	58.06890106201172	59	4	46	59
NA	34.604166666666664	-111.52083333333333	0	11.475333213806152	17.3526668548584	46.29846954345703	758.5325927734375	31.944000244140625	-5.535999774932861	37.47999954223633	21.079999923706055	13.449333190917969	21.079999923706055	2.7039999961853027	626	82	10	41.54865646362305	210	62	210	183
NA	31.0625	-108.35416666666667	0	16.17533302307129	17.564001083374023	48.97936248779297	712.89044189453125	34.42000198364258	-1.4399999380111694	35.86000061035156	24.022666931152344	15.572000503540039	25.030000686645508	7.505333423614502	342	77	5	79.2682876586914	193	25	161	57
NA	32.479166666666664	-114.14583333333333	0	22.03616714477539	16.0036678314209	44.87344741821289	771.30426025390625	40.35200119018555	4.688000202178955	35.66400146484375	28.31399917602539	24.979999542236328	31.498666763305664	12.822667121887207	109	16	1	50.64976501464844	43	5	27	34
NA	34.479166666666664	-110.5625	0	10.187999725341797	17.06133270263672	45.78011703491211	754.3865966796875	30.079999923706055	-7.187999725341797	37.26799774169922	19.650667190551758	12.430000305175781	19.650667190551758	1.3413335084915161	450	74	10	50.90451431274414	192	43	192	106
NA	33.8125	-112.0625	0	21.33216667175293	17.281665802001953	46.276954650878906	789.497802734375	41.08000183105469	3.7360000610351562	37.34400177001953	13.471333503723145	24.407333374023438	31.22800064086914	12.177999496459961	316	42	4	47.093902587890625	111	23	68	108
NA	28.0625	-113.5625	0	20.094667434692383	15.404666900634766	56.93623352050781	437.061279296875	34.439998626708984	7.383999824523926	27.055999755859375	15.116666793823242	20.131999969482422	25.999332427978516	15.116666793823242	100	21	0	69.63661193847656	50	2	25	50
NA	33.3125	-111.89583333333333	0	22.242666244506836	15.981332778930664	44.30398178100586	791.56817626953125	40.86000061035156	4.788000106811523	36.071998596191406	31.760665893554688	25.475332260131836	32.051334381103516	12.91866683959961	212	30	2	46.99948501586914	72	13	54	66
NA	35.729166666666664	-108.27083333333333	0	9.491833686828613	17.89099884033203	44.500545501708984	830.40301513671875	30.687999725341797	-9.515999794006348	40.20399856567383	19.238666534423828	13.149999618530273	19.92533302307129	-0.5246666073799133	266	47	11	50.3671875	119	36	99	51
NA	31.1875	-113.14583333333333	0	21.4465274810791	13.804166793823242	45.65876770019531	642.1180419921875	36.28333282470703	6.050000190734863	30.233333587646484	26.997222900390625	23.369443893432617	29.627779006958008	13.902777671813965	118	22	1	60.05914306640625	52	4	48	35
NA	33.979166666666664	-113.35416666666667	0	21.139999389648438	17.034000396728516	44.91141128540039	833.6474609375	41.060001373291016	3.131999969482422	37.928001403808594	31.49533462524414	23.915332794189453	31.49533462524414	11.458000183105469	240	38	3	49.11083221435547	86	15	86	74
NA	29.854166666666668	-114.60416666666667	0	17.8174991607666	15.890999794006348	52.12214660644531	555.58740234375	35.24399948120117	4.75600004196167	30.487998962402344	11.727333068847656	18.431333541870117	25.32466697692871	11.727333068847656	144	23	0	58.3989372253418	60	4	42	60
NA	32.479166666666664	-113.72916666666667	0	22.476333618164062	17.79599952697754	46.752838134765625	791.36614990234375	41.599998474121094	3.5360000133514404	38.06399917602539	28.8439998626709	25.58333396911621	32.20466613769531	13.041333198547363	122	18	1	49.9092903137207	48	6	29	37
NA	32.479166666666664	-114.89583333333333	0	21.997499465942383	16.652999877929688	47.18632888793945	731.5159912109375	40.40800094604492	5.115999698638916	35.29199981689453	28.13399887084961	24.554000854492188	31.009334564208984	13.248000144958496	72	11	0	51.687660217285156	28	3	24	26
NA	31.604166666666668	-109.3125	0	15.20966625213623	17.752666473388672	51.007545471191406	670.0184326171875	32.992000579833984	-1.812000036239624	34.80400085449219	22.826000213623047	18.392000198364258	23.478666305541992	7.148666858673096	435	102	6	78.06770324707031	234	31	201	91
NA	29.770833333333336	-109.39583333333333	0	18.2864990234375	17.556333541870117	52.778778076171875	594.40667724609375	35.30400085449219	2.0399999618530273	33.263999938964844	24.70800018310547	17.385334014892578	25.44333267211914	11.016666412353516	688	177	6	88.197784423828125	382	44	352	151
NA	33.520833333333336	-110.5625	0	17.078500747680664	16.481666564941406	45.6707649230957	766.51739501953125	36.15999984741211	0.07200000435113907	36.0880012512207	26.213333129882812	20.19333267211914	26.702667236328125	8.083333015441895	471	70	8	46.51792907714844	167	35	133	138
NA	30.645833333333336	-111.27083333333333	0	20.12700080871582	18.643333435058594	53.609771728515625	649.25421142578125	38.055999755859375	3.2799999713897705	34.7760009765625	27.805334091186523	22.781999588012695	28.148666381835938	12.404666900634766	402	100	3	93.740631103515625	239	23	210	84
NA	33.604166666666664	-110.22916666666667	0	12.380499839782715	16.077667236328125	46.672279357910156	702.434326171875	30.86400032043457	-3.5840001106262207	34.448001861572266	20.941999435424805	14.899333000183105	21.266666412353516	4.292666435241699	557	90	14	48.447418212890625	217	48	181	147
NA	33.729166666666664	-111.3125	0	15.979333877563477	15.194000244140625	43.21879577636719	756.29974365234375	34.944000244140625	-0.2120000123977661	35.156002044677734	8.221333503723145	18.338666915893555	25.41866683959961	7.230000019073486	568	74	8	45.7418212890625	186	41	142	180
NA	31.729166666666668	-111.0625	0	18.940500259399414	18.65833282470703	51.553749084472656	691.71282958984375	37.36000061035156	1.1679999828338623	36.19200134277344	27.066667556762695	21.929332733154297	27.604000091552734	10.788666725158691	398	93	5	79.06708526611328	215	23	179	86
NA	35.479166666666664	-109.02083333333333	0	9.576333045959473	17.093334197998047	42.631019592285156	844.36834716796875	30.59600067138672	-9.5	40.09600067138672	19.673999786376953	13.044666290283203	20.08733367919922	-0.6119999885559082	296	51	10	50.01417922973633	127	35	105	56
NA	35.479166666666664	-109.47916666666667	0	10.1875	17.176332473754883	43.436004638671875	834.29058837890625	31.20400047302246	-8.34000015258789	39.54399871826172	20.20599937438965	13.502666473388672	20.628665924072266	0.1606665402650833	280	45	8	46.207618713378906	114	32	91	58
NA	27.770833333333336	-114.85416666666667	0	20.52250099182129	13.522333145141602	62.42997741699219	306.7179870605469	31.988000869750977	10.32800006866455	21.65999984741211	17.144001007080078	19.974666595458984	24.6820011138916	17.144001007080078	77	15	1	70.28618621826172	40	3	10	40
NA	28.145833333333336	-111.1875	0	23.85466766357422	13.384666442871094	48.57260513305664	589.9951171875	36.83599853515625	9.279999732971191	27.555999755859375	30.902000427246094	25.8613338470459	30.902000427246094	16.66200065612793	244	70	1	108.84204864501953	170	4	170	45
NA	30.145833333333336	-108.89583333333333	0	14.096500396728516	15.557666778564453	49.80685043334961	597.58819580078125	30.171998977661133	-1.0640000104904175	31.235998153686523	20.71466636657715	13.103333473205566	21.41866683959961	6.827333450317383	697	150	7	74.52861785888672	347	51	315	170
NA	31.770833333333336	-109.85416666666667	0	15.96049976348877	16.367666244506836	48.9171142578125	670.12860107421875	33.27199935913086	-0.18800000846385956	33.459999084472656	23.543333053588867	19.27199935913086	24.29133415222168	7.994666576385498	439	97	6	76.9276123046875	234	30	200	95
NA	25.645833333333336	-109.35416666666667	0	24.370534896850586	10.654167175292969	46.74344253540039	483.5629577636719	35.400001525878906	12.60714340209961	22.792858123779297	30.225000381469727	22.480953216552734	30.225000381469727	18.586904525756836	310	90	1	115.258056640625	214	4	214	43
NA	28.4375	-108.35416666666667	0	14.423500061035156	18.777666091918945	55.56180191040039	557.2718505859375	30.73200035095215	-3.063999891281128	33.79600143432617	20.450666427612305	13.939332962036133	21.14666748046875	7.563333511352539	941	249	15	96.572601318359375	573	50	545	148
NA	33.020833333333336	-112.77083333333333	0	22.63883399963379	17.141000747680664	45.03678512573242	813.1488037109375	42.22800064086914	4.168000221252441	38.060001373291016	32.4913330078125	25.93666648864746	32.759334564208984	13.072000503540039	164	27	1	51.70823669433594	60	9	43	52
NA	28.020833333333336	-113.27083333333333	0	20.694665908813477	15.29800033569336	54.82368087768555	484.9892272949219	35.72800064086914	7.824000358581543	27.90399932861328	15.24466609954834	20.950666427612305	27.222000122070312	15.24466609954834	122	20	1	62.141456604003906	53	4	38	53
NA	33.895833333333336	-115.39583333333333	0	22.737333297729492	14.993999481201172	41.18325424194336	815.5313720703125	41.86399841308594	5.455999851226807	36.407997131347656	32.516666412353516	26.176666259765625	32.953330993652344	13.08799934387207	90	15	1	46.656028747558594	34	6	25	27
NA	25.479166666666668	-112.10416666666667	0	19.454166412353516	9.644444465637207	50.53857421875	342.83880615234375	29.41666603088379	10.333333015441895	19.083332061767578	23.952777862548828	17.950000762939453	24.280555725097656	16.044445037841797	107	22	0	79.80338287353516	51	1	47	27
